# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   22.577525842    0.834852248    0.834852247    0.834852248
   22.587529176    0.846471728    0.846471726    0.846471727
   22.597532511    0.828815510    0.828815509    0.828815510
   22.607535845    0.793148803    0.793148802    0.793148803
   22.617539180    0.757115990    0.757115989    0.757115990
   22.627542514    0.734934736    0.734934735    0.734934735
   22.637545849    0.733811318    0.733811316    0.733811317
   22.647549183    0.754786467    0.754786466    0.754786467
   22.657552518    0.793489540    0.793489539    0.793489540
   22.667555852    0.840226495    0.840226494    0.840226495
   22.677559186    0.882849373    0.882849372    0.882849373
   22.687562521    0.914825597    0.914825596    0.914825597
   22.697565855    0.941959076    0.941959075    0.941959076
   22.707569190    0.978789368    0.978789367    0.978789368
   22.717572524    1.038762104    1.038762102    1.038762103
   22.727575859    1.127047770    1.127047769    1.127047770
   22.737579193    1.236442586    1.236442585    1.236442586
   22.747582528    1.345020649    1.345020648    1.345020649
   22.757585862    1.421233550    1.421233548    1.421233549
   22.767589196    1.441671481    1.441671480    1.441671481
   22.777592531    1.407298835    1.407298834    1.407298835
   22.787595865    1.336691916    1.336691915    1.336691916
   22.797599200    1.246359477    1.246359476    1.246359477
   22.807602534    1.144924046    1.144924045    1.144924046
   22.817605869    1.041139690    1.041139688    1.041139689
   22.827609203    0.947051436    0.947051435    0.947051436
   22.837612538    0.872589838    0.872589837    0.872589838
   22.847615872    0.821210352    0.821210351    0.821210352
   22.857619206    0.789903335    0.789903334    0.789903335
   22.867622541    0.770447620    0.770447619    0.770447620
   22.877625875    0.750605767    0.750605766    0.750605767
   22.887629210    0.718335122    0.718335120    0.718335121
   22.897632544    0.669428856    0.669428855    0.669428856
   22.907635879    0.610284949    0.610284948    0.610284949
   22.917639213    0.551671653    0.551671652    0.551671653
   22.927642548    0.501637654    0.501637652    0.501637653
   22.937645882    0.463619429    0.463619427    0.463619428
   22.947649216    0.437825947    0.437825946    0.437825947
   22.957652551    0.423001538    0.423001537    0.423001538
   22.967655885    0.417801730    0.417801729    0.417801730
   22.977659220    0.421678266    0.421678265    0.421678266
   22.987662554    0.434747437    0.434747435    0.434747436
   22.997665889    0.456475063    0.456475062    0.456475063
   23.007669223    0.483795559    0.483795558    0.483795559
   23.017672558    0.509941684    0.509941682    0.509941683
   23.027675892    0.526352796    0.526352795    0.526352796
   23.037679226    0.528301017    0.528301016    0.528301017
   23.047682561    0.518506252    0.518506250    0.518506251
   23.057685895    0.503434097    0.503434096    0.503434097
   23.067689230    0.487428996    0.487428995    0.487428996
   23.077692564    0.471830200    0.471830199    0.471830200
   23.087695899    0.458084890    0.458084889    0.458084890
   23.097699233    0.449441313    0.449441312    0.449441313
   23.107702568    0.449161436    0.449161434    0.449161435
   23.117705902    0.457719859    0.457719858    0.457719859
   23.127709236    0.471082328    0.471082327    0.471082328
   23.137712571    0.481007553    0.481007552    0.481007553
   23.147715905    0.478917462    0.478917461    0.478917462
   23.157719240    0.461869476    0.461869475    0.461869476
   23.167722574    0.434020762    0.434020761    0.434020762
   23.177725909    0.401789143    0.401789141    0.401789142
   23.187729243    0.369643525    0.369643524    0.369643525
   23.197732578    0.340236525    0.340236523    0.340236524
   23.207735912    0.315653147    0.315653145    0.315653146
   23.217739246    0.297320571    0.297320570    0.297320571
   23.227742581    0.285495917    0.285495916    0.285495917
   23.237745915    0.279168446    0.279168445    0.279168446
   23.247749250    0.276200305    0.276200304    0.276200305
   23.257752584    0.273932504    0.273932503    0.273932504
   23.267755919    0.270708901    0.270708899    0.270708900
   23.277759253    0.267198762    0.267198761    0.267198762
   23.287762588    0.265767910    0.265767909    0.265767910
   23.297765922    0.268605482    0.268605480    0.268605481
   23.307769256    0.276370904    0.276370903    0.276370904
   23.317772591    0.287589405    0.287589404    0.287589405
   23.327775925    0.298655091    0.298655090    0.298655091
   23.337779260    0.305325511    0.305325509    0.305325510
   23.347782594    0.305845790    0.305845789    0.305845790
   23.357785929    0.302694589    0.302694588    0.302694589
   23.367789263    0.300585071    0.300585070    0.300585071
   23.377792598    0.303249159    0.303249158    0.303249159
   23.387795932    0.311856754    0.311856753    0.311856754
   23.397799266    0.324884582    0.324884581    0.324884582
   23.407802601    0.338606166    0.338606165    0.338606166
   23.417805935    0.348060711    0.348060710    0.348060711
   23.427809270    0.348579806    0.348579804    0.348579805
   23.437812604    0.337977564    0.337977563    0.337977564
   23.447815939    0.318329475    0.318329474    0.318329475
   23.457819273    0.294978792    0.294978791    0.294978792
   23.467822608    0.273303245    0.273303244    0.273303245
   23.477825942    0.256622058    0.256622057    0.256622058
   23.487829276    0.246289963    0.246289961    0.246289962
   23.497832611    0.242641351    0.242641350    0.242641351
   23.507835945    0.245753682    0.245753680    0.245753681
   23.517839280    0.255830690    0.255830688    0.255830689
   23.527842614    0.273283718    0.273283717    0.273283718
   23.537845949    0.298525297    0.298525295    0.298525296
   23.547849283    0.331344091    0.331344090    0.331344091
   23.557852618    0.369708927    0.369708926    0.369708927
   23.567855952    0.408399763    0.408399761    0.408399762
   23.577859286    0.439353922    0.439353921    0.439353922
   23.587862621    0.456008353    0.456008352    0.456008353
   23.597865955    0.459025524    0.459025523    0.459025524
   23.607869290    0.456156075    0.456156074    0.456156075
   23.617872624    0.455989507    0.455989505    0.455989506
   23.627875959    0.462745235    0.462745233    0.462745234
   23.637879293    0.475378264    0.475378262    0.475378263
   23.647882628    0.489734845    0.489734843    0.489734844
   23.657885962    0.501666364    0.501666363    0.501666364
   23.667889296    0.509041035    0.509041034    0.509041035
   23.677892631    0.512795717    0.512795715    0.512795716
   23.687895965    0.517289575    0.517289573    0.517289574
   23.697899300    0.527883591    0.527883590    0.527883591
   23.707902634    0.546542778    0.546542777    0.546542778
   23.717905969    0.568766398    0.568766397    0.568766398
   23.727909303    0.583626184    0.583626183    0.583626184
   23.737912638    0.578467598    0.578467596    0.578467597
   23.747915972    0.547658771    0.547658769    0.547658770
   23.757919306    0.497329950    0.497329949    0.497329950
   23.767922641    0.439955395    0.439955393    0.439955394
   23.777925975    0.385909344    0.385909343    0.385909344
   23.787929310    0.340236935    0.340236934    0.340236935
   23.797932644    0.303960155    0.303960154    0.303960155
   23.807935979    0.276314211    0.276314209    0.276314210
   23.817939313    0.256199489    0.256199487    0.256199488
   23.827942648    0.242719775    0.242719774    0.242719775
   23.837945982    0.235257430    0.235257429    0.235257430
   23.847949316    0.233464400    0.233464399    0.233464400
   23.857952651    0.237264846    0.237264845    0.237264846
   23.867955985    0.246834755    0.246834754    0.246834755
   23.877959320    0.262508329    0.262508328    0.262508329
   23.887962654    0.284564808    0.284564807    0.284564808
   23.897965989    0.312930757    0.312930756    0.312930757
   23.907969323    0.347113852    0.347113851    0.347113852
   23.917972658    0.386878993    0.386878991    0.386878992
   23.927975992    0.433255291    0.433255289    0.433255290
   23.937979326    0.487906979    0.487906977    0.487906978
   23.947982661    0.549843133    0.549843132    0.549843133
   23.957985995    0.611385982    0.611385981    0.611385982
   23.967989330    0.657382389    0.657382387    0.657382388
   23.977992664    0.671783267    0.671783266    0.671783267
   23.987995999    0.648674989    0.648674987    0.648674988
   23.997999333    0.596174557    0.596174555    0.596174556
   24.008002668    0.529744131    0.529744130    0.529744131
   24.018006002    0.463590393    0.463590392    0.463590393
   24.028009336    0.406336500    0.406336498    0.406336499
   24.038012671    0.360990015    0.360990014    0.360990015
   24.048016005    0.326757961    0.326757960    0.326757961
   24.058019340    0.300854798    0.300854797    0.300854798
   24.068022674    0.280118459    0.280118457    0.280118458
   24.078026009    0.262474397    0.262474396    0.262474397
   24.088029343    0.247243878    0.247243877    0.247243878
   24.098032678    0.233970663    0.233970662    0.233970663
   24.108036012    0.221446017    0.221446016    0.221446017
   24.118039346    0.208325359    0.208325358    0.208325359
   24.128042681    0.194454111    0.194454110    0.194454111
   24.138046015    0.180972662    0.180972661    0.180972662
   24.148049350    0.169155482    0.169155480    0.169155481
   24.158052684    0.159517523    0.159517522    0.159517523
   24.168056019    0.151805333    0.151805332    0.151805333
   24.178059353    0.145474703    0.145474702    0.145474703
   24.188062688    0.140082701    0.140082700    0.140082701
   24.198066022    0.135286792    0.135286791    0.135286792
   24.208069356    0.130768980    0.130768978    0.130768979
   24.218072691    0.126439700    0.126439699    0.126439700
   24.228076025    0.122597538    0.122597537    0.122597538
   24.238079360    0.119722868    0.119722867    0.119722868
   24.248082694    0.118194446    0.118194444    0.118194445
   24.258086029    0.118209709    0.118209708    0.118209709
   24.268089363    0.119831320    0.119831319    0.119831320
   24.278092698    0.123009106    0.123009105    0.123009106
   24.288096032    0.127522911    0.127522910    0.127522911
   24.298099366    0.132906618    0.132906616    0.132906618
   24.308102701    0.138549049    0.138549048    0.138549049
   24.318106035    0.144115582    0.144115581    0.144115582
   24.328109370    0.149937528    0.149937527    0.149937528
   24.338112704    0.156800598    0.156800597    0.156800598
   24.348116039    0.165298358    0.165298356    0.165298357
   24.358119373    0.175363929    0.175363928    0.175363929
   24.368122708    0.186285084    0.186285083    0.186285084
   24.378126042    0.197261442    0.197261440    0.197261441
   24.388129376    0.208164318    0.208164317    0.208164318
   24.398132711    0.219823994    0.219823992    0.219823993
   24.408136045    0.233788869    0.233788867    0.233788868
   24.418139380    0.252005291    0.252005290    0.252005291
   24.428142714    0.276573147    0.276573145    0.276573146
   24.438146049    0.309644769    0.309644768    0.309644769
   24.448149383    0.353490225    0.353490224    0.353490225
   24.458152718    0.410501586    0.410501584    0.410501585
   24.468156052    0.482747382    0.482747381    0.482747382
   24.478159386    0.570578379    0.570578378    0.570578379
   24.488162721    0.669877943    0.669877941    0.669877942
   24.498166055    0.768781550    0.768781549    0.768781550
   24.508169390    0.847784812    0.847784810    0.847784811
   24.518172724    0.888106969    0.888106968    0.888106969
   24.528176059    0.883802932    0.883802930    0.883802931
   24.538179393    0.843191932    0.843191931    0.843191932
   24.548182728    0.778566930    0.778566929    0.778566930
   24.558186062    0.699824686    0.699824685    0.699824686
   24.568189396    0.616186055    0.616186054    0.616186055
   24.578192731    0.536936992    0.536936991    0.536936992
   24.588196065    0.468944804    0.468944803    0.468944804
   24.598199400    0.415282510    0.415282509    0.415282510
   24.608202734    0.376158110    0.376158109    0.376158110
   24.618206069    0.350447576    0.350447575    0.350447576
   24.628209403    0.336677855    0.336677853    0.336677855
   24.638212738    0.333388250    0.333388248    0.333388250
   24.648216072    0.339151349    0.339151348    0.339151349
   24.658219406    0.352265849    0.352265847    0.352265848
   24.668222741    0.369785629    0.369785628    0.369785629
   24.678226075    0.386377896    0.386377894    0.386377895
   24.688229410    0.395150335    0.395150333    0.395150335
   24.698232744    0.391428700    0.391428698    0.391428699
   24.708236079    0.375815256    0.375815255    0.375815256
   24.718239413    0.352793696    0.352793695    0.352793696
   24.728242748    0.327412397    0.327412396    0.327412397
   24.738246082    0.303586354    0.303586353    0.303586354
   24.748249416    0.283483623    0.283483621    0.283483623
   24.758252751    0.267165062    0.267165061    0.267165062
   24.768256085    0.253209714    0.253209713    0.253209714
   24.778259420    0.240438697    0.240438696    0.240438697
   24.788262754    0.229206032    0.229206031    0.229206032
   24.798266089    0.220986785    0.220986784    0.220986785
   24.808269423    0.217255913    0.217255912    0.217255913
   24.818272758    0.219021257    0.219021256    0.219021257
   24.828276092    0.226903670    0.226903669    0.226903670
   24.838279426    0.241146004    0.241146003    0.241146004
   24.848282761    0.261297157    0.261297156    0.261297157
   24.858286095    0.285483891    0.285483890    0.285483891
   24.868289430    0.309355853    0.309355851    0.309355852
   24.878292764    0.325885056    0.325885055    0.325885056
   24.888296099    0.328152243    0.328152242    0.328152243
   24.898299433    0.314293101    0.314293099    0.314293100
   24.908302768    0.289190114    0.289190112    0.289190113
   24.918306102    0.260633911    0.260633909    0.260633910
   24.928309436    0.234705568    0.234705567    0.234705568
   24.938312771    0.214252113    0.214252112    0.214252113
   24.948316105    0.199531184    0.199531183    0.199531184
   24.958319440    0.189089014    0.189089013    0.189089014
   24.968322774    0.180428338    0.180428337    0.180428338
   24.978326109    0.171058304    0.171058302    0.171058303
   24.988329443    0.159915882    0.159915881    0.159915882
   24.998332778    0.147794051    0.147794049    0.147794050
   25.008336112    0.136256267    0.136256266    0.136256267
   25.018339446    0.126458756    0.126458755    0.126458756
   25.028342781    0.118839482    0.118839480    0.118839481
   25.038346115    0.113328560    0.113328558    0.113328559
   25.048349450    0.109589503    0.109589501    0.109589502
   25.058352784    0.107157690    0.107157689    0.107157690
   25.068356119    0.105558661    0.105558660    0.105558661
   25.078359453    0.104501452    0.104501450    0.104501451
   25.088362788    0.104033981    0.104033980    0.104033981
   25.098366122    0.104462276    0.104462275    0.104462276
   25.108369456    0.106141124    0.106141122    0.106141123
   25.118372791    0.109372416    0.109372415    0.109372416
   25.128376125    0.114434907    0.114434906    0.114434907
   25.138379460    0.121655517    0.121655515    0.121655516
   25.148382794    0.131472557    0.131472556    0.131472557
   25.158386129    0.144483017    0.144483015    0.144483016
   25.168389463    0.161468851    0.161468850    0.161468851
   25.178392798    0.183372604    0.183372602    0.183372603
   25.188396132    0.211140754    0.211140752    0.211140754
   25.198399466    0.245274212    0.245274211    0.245274212
   25.208402801    0.284886084    0.284886082    0.284886083
   25.218406135    0.326315896    0.326315895    0.326315896
   25.228409470    0.362204189    0.362204188    0.362204189
   25.238412804    0.382931385    0.382931383    0.382931385
   25.248416139    0.381503211    0.381503209    0.381503210
   25.258419473    0.358767735    0.358767733    0.358767734
   25.268422808    0.322980324    0.322980323    0.322980324
   25.278426142    0.283944922    0.283944920    0.283944921
   25.288429476    0.248339734    0.248339733    0.248339734
   25.298432811    0.219048777    0.219048775    0.219048776
   25.308436145    0.196521116    0.196521114    0.196521115
   25.318439480    0.180151809    0.180151807    0.180151808
   25.328442814    0.169093076    0.169093074    0.169093076
   25.338446149    0.162610948    0.162610946    0.162610947
   25.348449483    0.160205941    0.160205940    0.160205941
   25.358452818    0.161640416    0.161640415    0.161640416
   25.368456152    0.166942006    0.166942005    0.166942006
   25.378459486    0.176411415    0.176411413    0.176411414
   25.388462821    0.190642047    0.190642045    0.190642046
   25.398466155    0.210543416    0.210543415    0.210543416
   25.408469490    0.237335312    0.237335310    0.237335311
   25.418472824    0.272425509    0.272425508    0.272425509
   25.428476159    0.316975565    0.316975564    0.316975565
   25.438479493    0.370807319    0.370807318    0.370807319
   25.448482828    0.430324542    0.430324541    0.430324542
   25.458486162    0.486051089    0.486051088    0.486051089
   25.468489496    0.522892718    0.522892716    0.522892718
   25.478492831    0.527265877    0.527265876    0.527265877
   25.488496165    0.497617704    0.497617703    0.497617704
   25.498499500    0.445893681    0.445893680    0.445893681
   25.508502834    0.387818125    0.387818123    0.387818124
   25.518506169    0.334188937    0.334188936    0.334188937
   25.528509503    0.289439504    0.289439503    0.289439504
   25.538512838    0.254009603    0.254009602    0.254009603
   25.548516172    0.226783670    0.226783668    0.226783669
   25.558519507    0.206476944    0.206476942    0.206476943
   25.568522841    0.192088813    0.192088812    0.192088813
   25.578526175    0.182897987    0.182897986    0.182897987
   25.588529510    0.178379515    0.178379514    0.178379515
   25.598532844    0.178133512    0.178133511    0.178133512
   25.608536179    0.181793356    0.181793354    0.181793356
   25.618539513    0.188944473    0.188944471    0.188944472
   25.628542848    0.199181251    0.199181249    0.199181250
   25.638546182    0.212351215    0.212351214    0.212351215
   25.648549517    0.228810590    0.228810589    0.228810590
   25.658552851    0.249541363    0.249541361    0.249541362
   25.668556185    0.275952849    0.275952848    0.275952849
   25.678559520    0.308993382    0.308993380    0.308993381
   25.688562854    0.347580910    0.347580908    0.347580910
   25.698566189    0.386867116    0.386867114    0.386867115
   25.708569523    0.417602752    0.417602751    0.417602752
   25.718572858    0.429208517    0.429208516    0.429208517
   25.728576192    0.416989191    0.416989189    0.416989191
   25.738579527    0.386466096    0.386466095    0.386466096
   25.748582861    0.348868488    0.348868486    0.348868488
   25.758586195    0.313778101    0.313778099    0.313778100
   25.768589530    0.286257583    0.286257581    0.286257582
   25.778592864    0.267900980    0.267900978    0.267900979
   25.788596199    0.258677138    0.258677137    0.258677138
   25.798599533    0.258168745    0.258168743    0.258168744
   25.808602868    0.266011654    0.266011652    0.266011653
   25.818606202    0.281629982    0.281629980    0.281629982
   25.828609537    0.303553715    0.303553713    0.303553714
   25.838612871    0.328856297    0.328856296    0.328856297
   25.848616205    0.353548000    0.353547999    0.353548000
   25.858619540    0.373985810    0.373985808    0.373985809
   25.868622874    0.387166128    0.387166126    0.387166127
   25.878626209    0.389176601    0.389176599    0.389176601
   25.888629543    0.375946597    0.375946596    0.375946597
   25.898632878    0.347587977    0.347587975    0.347587976
   25.908636212    0.309937314    0.309937312    0.309937313
   25.918639547    0.270561241    0.270561240    0.270561241
   25.928642881    0.234732635    0.234732633    0.234732634
   25.938646215    0.204714779    0.204714777    0.204714778
   25.948649550    0.180810625    0.180810624    0.180810625
   25.958652884    0.162444664    0.162444663    0.162444664
   25.968656219    0.148817251    0.148817249    0.148817250
   25.978659553    0.139211162    0.139211160    0.139211161
   25.988662888    0.133102738    0.133102737    0.133102738
   25.998666222    0.130185409    0.130185408    0.130185409
   26.008669557    0.130359821    0.130359820    0.130359821
   26.018672891    0.133704316    0.133704314    0.133704316
   26.028676225    0.140405057    0.140405056    0.140405057
   26.038679560    0.150583577    0.150583575    0.150583577
   26.048682894    0.163916787    0.163916786    0.163916787
   26.058686229    0.178991452    0.178991450    0.178991452
   26.068689563    0.192723331    0.192723330    0.192723331
   26.078692898    0.200935526    0.200935524    0.200935525
   26.088696232    0.200887865    0.200887864    0.200887865
   26.098699567    0.193654188    0.193654187    0.193654188
   26.108702901    0.183145670    0.183145669    0.183145670
   26.118706235    0.172962195    0.172962194    0.172962195
   26.128709570    0.164463842    0.164463841    0.164463842
   26.138712904    0.156842633    0.156842631    0.156842632
   26.148716239    0.148454174    0.148454173    0.148454174
   26.158719573    0.138512474    0.138512472    0.138512473
   26.168722908    0.127730658    0.127730657    0.127730658
   26.178726242    0.117470441    0.117470439    0.117470441
   26.188729577    0.108731941    0.108731939    0.108731940
   26.198732911    0.101897326    0.101897324    0.101897325
   26.208736245    0.096945711    0.096945710    0.096945711
   26.218739580    0.093700951    0.093700949    0.093700950
   26.228742914    0.091975050    0.091975049    0.091975050
   26.238746249    0.091628736    0.091628735    0.091628736
   26.248749583    0.092591356    0.092591354    0.092591355
   26.258752918    0.094866401    0.094866400    0.094866401
   26.268756252    0.098534842    0.098534841    0.098534842
   26.278759587    0.103760555    0.103760553    0.103760554
   26.288762921    0.110797100    0.110797098    0.110797099
   26.298766255    0.119988747    0.119988746    0.119988747
   26.308769590    0.131745995    0.131745993    0.131745994
   26.318772924    0.146450856    0.146450854    0.146450855
   26.328776259    0.164212721    0.164212720    0.164212721
   26.338779593    0.184404621    0.184404619    0.184404620
   26.348782928    0.205137052    0.205137050    0.205137051
   26.358786262    0.223401841    0.223401839    0.223401841
   26.368789597    0.236724678    0.236724677    0.236724678
   26.378792931    0.245298660    0.245298658    0.245298660
   26.388796265    0.251998670    0.251998668    0.251998669
   26.398799600    0.260262088    0.260262086    0.260262087
   26.408802934    0.272246917    0.272246915    0.272246917
   26.418806269    0.288460921    0.288460919    0.288460920
   26.428809603    0.308681234    0.308681233    0.308681234
   26.438812938    0.333323956    0.333323955    0.333323956
   26.448816272    0.364063487    0.364063486    0.364063487
   26.458819607    0.403214801    0.403214800    0.403214801
   26.468822941    0.452183864    0.452183863    0.452183864
   26.478826275    0.509528040    0.509528039    0.509528040
   26.488829610    0.569557590    0.569557588    0.569557589
   26.498832944    0.623011151    0.623011150    0.623011151
   26.508836279    0.660425699    0.660425697    0.660425698
   26.518839613    0.675658900    0.675658898    0.675658899
   26.528842948    0.666247598    0.666247596    0.666247597
   26.538846282    0.632910750    0.632910749    0.632910750
   26.548849617    0.581803646    0.581803644    0.581803646
   26.558852951    0.524441428    0.524441427    0.524441428
   26.568856285    0.472159315    0.472159313    0.472159315
   26.578859620    0.431247727    0.431247726    0.431247727
   26.588862954    0.402140490    0.402140488    0.402140490
   26.598866289    0.380640263    0.380640261    0.380640262
   26.608869623    0.360129474    0.360129472    0.360129473
   26.618872958    0.335320492    0.335320490    0.335320491
   26.628876292    0.305577420    0.305577418    0.305577419
   26.638879627    0.274231245    0.274231243    0.274231244
   26.648882961    0.245065772    0.245065770    0.245065771
   26.658886295    0.220141458    0.220141457    0.220141458
   26.668889630    0.199975049    0.199975048    0.199975049
   26.678892964    0.184501644    0.184501643    0.184501644
   26.688896299    0.173619133    0.173619132    0.173619133
   26.698899633    0.167278652    0.167278650    0.167278652
   26.708902968    0.165473464    0.165473462    0.165473463
   26.718906302    0.168221435    0.168221433    0.168221435
   26.728909637    0.175435754    0.175435753    0.175435754
   26.738912971    0.186563363    0.186563361    0.186563363
   26.748916305    0.199998331    0.199998330    0.199998331
   26.758919640    0.212696925    0.212696924    0.212696925
   26.768922974    0.220864465    0.220864464    0.220864465
   26.778926309    0.221734464    0.221734462    0.221734464
   26.788929643    0.214753942    0.214753941    0.214753942
   26.798932978    0.201441449    0.201441448    0.201441449
   26.808936312    0.184783296    0.184783294    0.184783296
   26.818939647    0.168089987    0.168089985    0.168089986
   26.828942981    0.153630185    0.153630184    0.153630185
   26.838946315    0.142081590    0.142081588    0.142081589
   26.848949650    0.132827927    0.132827926    0.132827927
   26.858952984    0.124683426    0.124683424    0.124683425
   26.868956319    0.116798677    0.116798675    0.116798676
   26.878959653    0.109180937    0.109180936    0.109180937
   26.888962988    0.102389102    0.102389100    0.102389102
   26.898966322    0.096924600    0.096924599    0.096924600
   26.908969657    0.092952876    0.092952875    0.092952876
   26.918972991    0.090346040    0.090346038    0.090346040
   26.928976325    0.088842496    0.088842495    0.088842496
   26.938979660    0.088246593    0.088246591    0.088246592
   26.948982994    0.088576184    0.088576183    0.088576184
   26.958986329    0.090043800    0.090043799    0.090043800
   26.968989663    0.092941515    0.092941513    0.092941514
   26.978992998    0.097583549    0.097583548    0.097583549
   26.988996332    0.104331247    0.104331246    0.104331247
   26.998999667    0.113646236    0.113646235    0.113646236
   27.009003001    0.126132927    0.126132925    0.126132926
   27.019006335    0.142543456    0.142543454    0.142543455
   27.029009670    0.163690002    0.163690001    0.163690002
   27.039013004    0.190138455    0.190138453    0.190138455
   27.049016339    0.221469985    0.221469984    0.221469985
   27.059019673    0.254974861    0.254974859    0.254974860
   27.069023008    0.284398194    0.284398193    0.284398194
   27.079026342    0.300948513    0.300948512    0.300948513
   27.089029677    0.298414148    0.298414146    0.298414147
   27.099033011    0.278423042    0.278423041    0.278423042
   27.109036345    0.249033781    0.249033779    0.249033780
   27.119039680    0.218632416    0.218632415    0.218632416
   27.129043014    0.192242676    0.192242674    0.192242675
   27.139046349    0.171630500    0.171630498    0.171630499
   27.149049683    0.156642100    0.156642098    0.156642099
   27.159053018    0.146176804    0.146176803    0.146176804
   27.169056352    0.138705929    0.138705928    0.138705929
   27.179059687    0.132753374    0.132753372    0.132753373
   27.189063021    0.127389119    0.127389117    0.127389119
   27.199066355    0.122297117    0.122297116    0.122297117
   27.209069690    0.117486168    0.117486166    0.117486167
   27.219073024    0.113220195    0.113220193    0.113220194
   27.229076359    0.110064269    0.110064267    0.110064268
   27.239079693    0.108689392    0.108689391    0.108689392
   27.249083028    0.109648728    0.109648726    0.109648727
   27.259086362    0.113360901    0.113360899    0.113360900
   27.269089697    0.120205311    0.120205309    0.120205310
   27.279093031    0.130570607    0.130570605    0.130570607
   27.289096365    0.144755160    0.144755158    0.144755159
   27.299099700    0.162623806    0.162623805    0.162623806
   27.309103034    0.182970922    0.182970920    0.182970921
   27.319106369    0.202906917    0.202906915    0.202906916
   27.329109703    0.218337774    0.218337772    0.218337773
   27.339113038    0.226392013    0.226392011    0.226392012
   27.349116372    0.227894850    0.227894848    0.227894849
   27.359119707    0.226561220    0.226561218    0.226561220
   27.369123041    0.225508593    0.225508591    0.225508592
   27.379126375    0.224629080    0.224629079    0.224629080
   27.389129710    0.220732121    0.220732120    0.220732121
   27.399133044    0.210412738    0.210412737    0.210412738
   27.409136379    0.193385412    0.193385410    0.193385411
   27.419139713    0.172690019    0.172690017    0.172690019
   27.429143048    0.151987909    0.151987907    0.151987908
   27.439146382    0.133504786    0.133504784    0.133504786
   27.449149717    0.117953322    0.117953320    0.117953322
   27.459153051    0.105289992    0.105289991    0.105289992
   27.469156385    0.095254162    0.095254161    0.095254162
   27.479159720    0.087544763    0.087544761    0.087544763
   27.489163054    0.081872885    0.081872883    0.081872884
   27.499166389    0.078005923    0.078005921    0.078005922
   27.509169723    0.075794078    0.075794077    0.075794078
   27.519173058    0.075173221    0.075173220    0.075173221
   27.529176392    0.076151959    0.076151958    0.076151959
   27.539179727    0.078774191    0.078774189    0.078774190
   27.549183061    0.083025189    0.083025187    0.083025188
   27.559186395    0.088639449    0.088639447    0.088639449
   27.569189730    0.094826855    0.094826853    0.094826855
   27.579193064    0.100153935    0.100153933    0.100153934
   27.589196399    0.103025387    0.103025385    0.103025387
   27.599199733    0.102676686    0.102676685    0.102676686
   27.609203068    0.099568769    0.099568767    0.099568768
   27.619206402    0.094706801    0.094706799    0.094706800
   27.629209737    0.088936409    0.088936407    0.088936409
   27.639213071    0.082864794    0.082864793    0.082864794
   27.649216405    0.077012242    0.077012240    0.077012241
   27.659219740    0.071847427    0.071847426    0.071847427
   27.669223074    0.067709937    0.067709935    0.067709937
   27.679226409    0.064758510    0.064758509    0.064758510
   27.689229743    0.063011902    0.063011900    0.063011901
   27.699233078    0.062423042    0.062423041    0.062423042
   27.709236412    0.062921881    0.062921879    0.062921880
   27.719239747    0.064413890    0.064413889    0.064413890
   27.729243081    0.066758294    0.066758292    0.066758293
   27.739246415    0.069761511    0.069761510    0.069761511
   27.749249750    0.073170251    0.073170249    0.073170250
   27.759253084    0.076597241    0.076597240    0.076597241
   27.769256419    0.079457614    0.079457613    0.079457614
   27.779259753    0.081132660    0.081132658    0.081132660
   27.789263088    0.081354476    0.081354474    0.081354476
   27.799266422    0.080493613    0.080493612    0.080493613
   27.809269757    0.079409149    0.079409147    0.079409148
   27.819273091    0.078983396    0.078983395    0.078983396
   27.829276425    0.079825433    0.079825431    0.079825432
   27.839279760    0.082288601    0.082288599    0.082288601
   27.849283094    0.086604565    0.086604563    0.086604564
   27.859286429    0.092970734    0.092970732    0.092970733
   27.869289763    0.101534206    0.101534204    0.101534205
   27.879293098    0.112247453    0.112247451    0.112247452
   27.889296432    0.124605836    0.124605834    0.124605835
   27.899299767    0.137438606    0.137438604    0.137438606
   27.909303101    0.149171865    0.149171863    0.149171865
   27.919306435    0.158771773    0.158771771    0.158771773
   27.929309770    0.166492432    0.166492431    0.166492432
   27.939313104    0.173192456    0.173192455    0.173192456
   27.949316439    0.178789269    0.178789268    0.178789269
   27.959319773    0.181714149    0.181714147    0.181714148
   27.969323108    0.180204423    0.180204422    0.180204423
   27.979326442    0.174189079    0.174189077    0.174189079
   27.989329777    0.165639010    0.165639008    0.165639009
   27.999333111    0.157250821    0.157250819    0.157250820
   28.009336445    0.151128421    0.151128419    0.151128421
   28.019339780    0.148400329    0.148400327    0.148400328
   28.029343114    0.149475876    0.149475875    0.149475876
   28.039346449    0.154371916    0.154371914    0.154371915
   28.049349783    0.162848624    0.162848622    0.162848623
   28.059353118    0.174412016    0.174412014    0.174412015
   28.069356452    0.188472583    0.188472581    0.188472582
   28.079359787    0.204905763    0.204905761    0.204905763
   28.089363121    0.224612536    0.224612534    0.224612535
   28.099366455    0.249310543    0.249310541    0.249310543
   28.109369790    0.280718825    0.280718823    0.280718824
   28.119373124    0.319913236    0.319913235    0.319913236
   28.129376459    0.366942174    0.366942172    0.366942174
   28.139379793    0.420265617    0.420265615    0.420265617
   28.149383128    0.476183256    0.476183255    0.476183256
