# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   22.497499166    1.573197616    1.573197616    1.573197616
   22.507502501    1.572822692    1.572822692    1.572822692
   22.517505835    1.572448105    1.572448105    1.572448105
   22.527509170    1.572073856    1.572073856    1.572073856
   22.537512504    1.571699945    1.571699944    1.571699944
   22.547515839    1.571326369    1.571326369    1.571326369
   22.557519173    1.570953131    1.570953130    1.570953131
   22.567522508    1.570580228    1.570580228    1.570580228
   22.577525842    1.570207661    1.570207660    1.570207661
   22.587529176    1.569835429    1.569835428    1.569835429
   22.597532511    1.569463532    1.569463532    1.569463532
   22.607535845    1.569091969    1.569091969    1.569091969
   22.617539180    1.568720741    1.568720741    1.568720741
   22.627542514    1.568349847    1.568349846    1.568349847
   22.637545849    1.567979286    1.567979285    1.567979286
   22.647549183    1.567609058    1.567609057    1.567609058
   22.657552518    1.567239162    1.567239162    1.567239162
   22.667555852    1.566869600    1.566869599    1.566869600
   22.677559186    1.566500369    1.566500368    1.566500369
   22.687562521    1.566131469    1.566131469    1.566131469
   22.697565855    1.565762901    1.565762901    1.565762901
   22.707569190    1.565394664    1.565394664    1.565394664
   22.717572524    1.565026758    1.565026758    1.565026758
   22.727575859    1.564659181    1.564659181    1.564659181
   22.737579193    1.564291935    1.564291935    1.564291935
   22.747582528    1.563925018    1.563925018    1.563925018
   22.757585862    1.563558430    1.563558430    1.563558430
   22.767589196    1.563192171    1.563192170    1.563192171
   22.777592531    1.562826240    1.562826240    1.562826240
   22.787595865    1.562460637    1.562460637    1.562460637
   22.797599200    1.562095362    1.562095362    1.562095362
   22.807602534    1.561730414    1.561730414    1.561730414
   22.817605869    1.561365793    1.561365793    1.561365793
   22.827609203    1.561001499    1.561001499    1.561001499
   22.837612538    1.560637531    1.560637531    1.560637531
   22.847615872    1.560273889    1.560273888    1.560273889
   22.857619206    1.559910572    1.559910572    1.559910572
   22.867622541    1.559547581    1.559547580    1.559547581
   22.877625875    1.559184914    1.559184914    1.559184914
   22.887629210    1.558822572    1.558822572    1.558822572
   22.897632544    1.558460554    1.558460554    1.558460554
   22.907635879    1.558098860    1.558098859    1.558098860
   22.917639213    1.557737489    1.557737489    1.557737489
   22.927642548    1.557376441    1.557376441    1.557376441
   22.937645882    1.557015716    1.557015716    1.557015716
   22.947649216    1.556655313    1.556655313    1.556655313
   22.957652551    1.556295233    1.556295232    1.556295233
   22.967655885    1.555935474    1.555935473    1.555935474
   22.977659220    1.555576036    1.555576036    1.555576036
   22.987662554    1.555216919    1.555216919    1.555216919
   22.997665889    1.554858123    1.554858123    1.554858123
   23.007669223    1.554499647    1.554499647    1.554499647
   23.017672558    1.554141491    1.554141491    1.554141491
   23.027675892    1.553783655    1.553783654    1.553783655
   23.037679226    1.553426138    1.553426137    1.553426137
   23.047682561    1.553068939    1.553068939    1.553068939
   23.057685895    1.552712059    1.552712059    1.552712059
   23.067689230    1.552355498    1.552355497    1.552355498
   23.077692564    1.551999254    1.551999254    1.551999254
   23.087695899    1.551643328    1.551643327    1.551643328
   23.097699233    1.551287719    1.551287718    1.551287719
   23.107702568    1.550932426    1.550932426    1.550932426
   23.117705902    1.550577450    1.550577450    1.550577450
   23.127709236    1.550222791    1.550222790    1.550222790
   23.137712571    1.549868447    1.549868446    1.549868446
   23.147715905    1.549514418    1.549514418    1.549514418
   23.157719240    1.549160704    1.549160704    1.549160704
   23.167722574    1.548807306    1.548807305    1.548807306
   23.177725909    1.548454221    1.548454221    1.548454221
   23.187729243    1.548101451    1.548101451    1.548101451
   23.197732578    1.547748994    1.547748994    1.547748994
   23.207735912    1.547396851    1.547396851    1.547396851
   23.217739246    1.547045021    1.547045021    1.547045021
   23.227742581    1.546693504    1.546693503    1.546693504
   23.237745915    1.546342298    1.546342298    1.546342298
   23.247749250    1.545991405    1.545991405    1.545991405
   23.257752584    1.545640824    1.545640824    1.545640824
   23.267755919    1.545290554    1.545290554    1.545290554
   23.277759253    1.544940595    1.544940595    1.544940595
   23.287762588    1.544590946    1.544590946    1.544590946
   23.297765922    1.544241608    1.544241608    1.544241608
   23.307769256    1.543892580    1.543892580    1.543892580
   23.317772591    1.543543862    1.543543862    1.543543862
   23.327775925    1.543195453    1.543195453    1.543195453
   23.337779260    1.542847353    1.542847353    1.542847353
   23.347782594    1.542499562    1.542499561    1.542499561
   23.357785929    1.542152078    1.542152078    1.542152078
   23.367789263    1.541804903    1.541804903    1.541804903
   23.377792598    1.541458036    1.541458036    1.541458036
   23.387795932    1.541111476    1.541111476    1.541111476
   23.397799266    1.540765223    1.540765222    1.540765223
   23.407802601    1.540419276    1.540419276    1.540419276
   23.417805935    1.540073636    1.540073636    1.540073636
   23.427809270    1.539728302    1.539728302    1.539728302
   23.437812604    1.539383274    1.539383273    1.539383273
   23.447815939    1.539038550    1.539038550    1.539038550
   23.457819273    1.538694132    1.538694132    1.538694132
   23.467822608    1.538350019    1.538350018    1.538350019
   23.477825942    1.538006210    1.538006209    1.538006210
   23.487829276    1.537662705    1.537662704    1.537662705
   23.497832611    1.537319503    1.537319503    1.537319503
   23.507835945    1.536976605    1.536976605    1.536976605
   23.517839280    1.536634010    1.536634010    1.536634010
   23.527842614    1.536291718    1.536291718    1.536291718
   23.537845949    1.535949728    1.535949728    1.535949728
   23.547849283    1.535608040    1.535608040    1.535608040
   23.557852618    1.535266654    1.535266654    1.535266654
   23.567855952    1.534925569    1.534925569    1.534925569
   23.577859286    1.534584786    1.534584785    1.534584785
   23.587862621    1.534244303    1.534244302    1.534244303
   23.597865955    1.533904120    1.533904120    1.533904120
   23.607869290    1.533564238    1.533564237    1.533564238
   23.617872624    1.533224655    1.533224655    1.533224655
   23.627875959    1.532885372    1.532885372    1.532885372
   23.637879293    1.532546388    1.532546388    1.532546388
   23.647882628    1.532207703    1.532207702    1.532207703
   23.657885962    1.531869316    1.531869316    1.531869316
   23.667889296    1.531531227    1.531531227    1.531531227
   23.677892631    1.531193437    1.531193436    1.531193437
   23.687895965    1.530855943    1.530855943    1.530855943
   23.697899300    1.530518747    1.530518747    1.530518747
   23.707902634    1.530181848    1.530181848    1.530181848
   23.717905969    1.529845246    1.529845245    1.529845246
   23.727909303    1.529508939    1.529508939    1.529508939
   23.737912638    1.529172929    1.529172929    1.529172929
   23.747915972    1.528837214    1.528837214    1.528837214
   23.757919306    1.528501795    1.528501794    1.528501795
   23.767922641    1.528166670    1.528166670    1.528166670
   23.777925975    1.527831840    1.527831840    1.527831840
   23.787929310    1.527497305    1.527497304    1.527497305
   23.797932644    1.527163063    1.527163063    1.527163063
   23.807935979    1.526829115    1.526829115    1.526829115
   23.817939313    1.526495461    1.526495461    1.526495461
   23.827942648    1.526162100    1.526162099    1.526162099
   23.837945982    1.525829031    1.525829031    1.525829031
   23.847949316    1.525496255    1.525496254    1.525496255
   23.857952651    1.525163771    1.525163770    1.525163771
   23.867955985    1.524831578    1.524831578    1.524831578
   23.877959320    1.524499678    1.524499677    1.524499678
   23.887962654    1.524168068    1.524168068    1.524168068
   23.897965989    1.523836749    1.523836749    1.523836749
   23.907969323    1.523505721    1.523505721    1.523505721
   23.917972658    1.523174983    1.523174983    1.523174983
   23.927975992    1.522844535    1.522844535    1.522844535
   23.937979326    1.522514377    1.522514377    1.522514377
   23.947982661    1.522184508    1.522184507    1.522184508
   23.957985995    1.521854928    1.521854927    1.521854928
   23.967989330    1.521525636    1.521525636    1.521525636
   23.977992664    1.521196633    1.521196633    1.521196633
   23.987995999    1.520867918    1.520867918    1.520867918
   23.997999333    1.520539491    1.520539491    1.520539491
   24.008002668    1.520211352    1.520211351    1.520211351
   24.018006002    1.519883499    1.519883499    1.519883499
   24.028009336    1.519555933    1.519555933    1.519555933
   24.038012671    1.519228654    1.519228654    1.519228654
   24.048016005    1.518901661    1.518901661    1.518901661
   24.058019340    1.518574954    1.518574954    1.518574954
   24.068022674    1.518248532    1.518248532    1.518248532
   24.078026009    1.517922396    1.517922396    1.517922396
   24.088029343    1.517596545    1.517596545    1.517596545
   24.098032678    1.517270979    1.517270978    1.517270979
   24.108036012    1.516945696    1.516945696    1.516945696
   24.118039346    1.516620698    1.516620698    1.516620698
   24.128042681    1.516295984    1.516295984    1.516295984
   24.138046015    1.515971553    1.515971553    1.515971553
   24.148049350    1.515647406    1.515647405    1.515647406
   24.158052684    1.515323541    1.515323541    1.515323541
   24.168056019    1.514999959    1.514999958    1.514999959
   24.178059353    1.514676659    1.514676659    1.514676659
   24.188062688    1.514353641    1.514353641    1.514353641
   24.198066022    1.514030904    1.514030904    1.514030904
   24.208069356    1.513708449    1.513708449    1.513708449
   24.218072691    1.513386276    1.513386275    1.513386275
   24.228076025    1.513064382    1.513064382    1.513064382
   24.238079360    1.512742770    1.512742769    1.512742770
   24.248082694    1.512421437    1.512421437    1.512421437
   24.258086029    1.512100384    1.512100384    1.512100384
   24.268089363    1.511779611    1.511779611    1.511779611
   24.278092698    1.511459117    1.511459117    1.511459117
   24.288096032    1.511138902    1.511138902    1.511138902
   24.298099366    1.510818966    1.510818966    1.510818966
   24.308102701    1.510499308    1.510499308    1.510499308
   24.318106035    1.510179928    1.510179928    1.510179928
   24.328109370    1.509860826    1.509860825    1.509860826
   24.338112704    1.509542001    1.509542001    1.509542001
   24.348116039    1.509223453    1.509223453    1.509223453
   24.358119373    1.508905183    1.508905183    1.508905183
   24.368122708    1.508587189    1.508587188    1.508587189
   24.378126042    1.508269471    1.508269471    1.508269471
   24.388129376    1.507952029    1.507952029    1.507952029
   24.398132711    1.507634863    1.507634863    1.507634863
   24.408136045    1.507317972    1.507317972    1.507317972
   24.418139380    1.507001357    1.507001356    1.507001357
   24.428142714    1.506685016    1.506685016    1.506685016
   24.438146049    1.506368950    1.506368949    1.506368949
   24.448149383    1.506053157    1.506053157    1.506053157
   24.458152718    1.505737639    1.505737639    1.505737639
   24.468156052    1.505422395    1.505422395    1.505422395
   24.478159386    1.505107424    1.505107423    1.505107424
   24.488162721    1.504792726    1.504792725    1.504792726
   24.498166055    1.504478300    1.504478300    1.504478300
   24.508169390    1.504164147    1.504164147    1.504164147
   24.518172724    1.503850267    1.503850266    1.503850267
   24.528176059    1.503536658    1.503536658    1.503536658
   24.538179393    1.503223321    1.503223320    1.503223321
   24.548182728    1.502910255    1.502910255    1.502910255
   24.558186062    1.502597460    1.502597460    1.502597460
   24.568189396    1.502284936    1.502284936    1.502284936
   24.578192731    1.501972682    1.501972682    1.501972682
   24.588196065    1.501660699    1.501660698    1.501660699
   24.598199400    1.501348985    1.501348985    1.501348985
   24.608202734    1.501037541    1.501037541    1.501037541
   24.618206069    1.500726366    1.500726366    1.500726366
   24.628209403    1.500415461    1.500415460    1.500415461
   24.638212738    1.500104824    1.500104823    1.500104824
   24.648216072    1.499794455    1.499794455    1.499794455
   24.658219406    1.499484355    1.499484354    1.499484355
   24.668222741    1.499174522    1.499174522    1.499174522
   24.678226075    1.498864957    1.498864957    1.498864957
   24.688229410    1.498555659    1.498555659    1.498555659
   24.698232744    1.498246629    1.498246628    1.498246629
   24.708236079    1.497937865    1.497937865    1.497937865
   24.718239413    1.497629367    1.497629367    1.497629367
   24.728242748    1.497321136    1.497321136    1.497321136
   24.738246082    1.497013171    1.497013170    1.497013171
   24.748249416    1.496705471    1.496705471    1.496705471
   24.758252751    1.496398036    1.496398036    1.496398036
   24.768256085    1.496090867    1.496090867    1.496090867
   24.778259420    1.495783962    1.495783962    1.495783962
   24.788262754    1.495477322    1.495477322    1.495477322
   24.798266089    1.495170946    1.495170946    1.495170946
   24.808269423    1.494864834    1.494864833    1.494864834
   24.818272758    1.494558985    1.494558985    1.494558985
   24.828276092    1.494253400    1.494253400    1.494253400
   24.838279426    1.493948078    1.493948078    1.493948078
   24.848282761    1.493643019    1.493643018    1.493643019
   24.858286095    1.493338222    1.493338222    1.493338222
   24.868289430    1.493033687    1.493033687    1.493033687
   24.878292764    1.492729415    1.492729414    1.492729415
   24.888296099    1.492425404    1.492425404    1.492425404
   24.898299433    1.492121654    1.492121654    1.492121654
   24.908302768    1.491818166    1.491818166    1.491818166
   24.918306102    1.491514938    1.491514938    1.491514938
   24.928309436    1.491211972    1.491211971    1.491211971
   24.938312771    1.490909265    1.490909265    1.490909265
   24.948316105    1.490606818    1.490606818    1.490606818
   24.958319440    1.490304631    1.490304631    1.490304631
   24.968322774    1.490002704    1.490002704    1.490002704
   24.978326109    1.489701036    1.489701035    1.489701036
   24.988329443    1.489399626    1.489399626    1.489399626
   24.998332778    1.489098476    1.489098475    1.489098476
   25.008336112    1.488797583    1.488797583    1.488797583
   25.018339446    1.488496949    1.488496949    1.488496949
   25.028342781    1.488196573    1.488196573    1.488196573
   25.038346115    1.487896454    1.487896454    1.487896454
   25.048349450    1.487596593    1.487596592    1.487596593
   25.058352784    1.487296988    1.487296988    1.487296988
   25.068356119    1.486997640    1.486997640    1.486997640
   25.078359453    1.486698549    1.486698549    1.486698549
   25.088362788    1.486399714    1.486399714    1.486399714
   25.098366122    1.486101135    1.486101134    1.486101135
   25.108369456    1.485802811    1.485802811    1.485802811
   25.118372791    1.485504743    1.485504743    1.485504743
   25.128376125    1.485206930    1.485206930    1.485206930
   25.138379460    1.484909372    1.484909371    1.484909372
   25.148382794    1.484612068    1.484612068    1.484612068
   25.158386129    1.484315019    1.484315019    1.484315019
   25.168389463    1.484018224    1.484018223    1.484018223
   25.178392798    1.483721682    1.483721682    1.483721682
   25.188396132    1.483425394    1.483425394    1.483425394
   25.198399466    1.483129359    1.483129359    1.483129359
   25.208402801    1.482833577    1.482833577    1.482833577
   25.218406135    1.482538048    1.482538048    1.482538048
   25.228409470    1.482242772    1.482242771    1.482242772
   25.238412804    1.481947747    1.481947747    1.481947747
   25.248416139    1.481652975    1.481652974    1.481652974
   25.258419473    1.481358454    1.481358453    1.481358454
   25.268422808    1.481064184    1.481064184    1.481064184
   25.278426142    1.480770165    1.480770165    1.480770165
   25.288429476    1.480476398    1.480476398    1.480476398
   25.298432811    1.480182881    1.480182880    1.480182881
   25.308436145    1.479889614    1.479889614    1.479889614
   25.318439480    1.479596597    1.479596597    1.479596597
   25.328442814    1.479303830    1.479303830    1.479303830
   25.338446149    1.479011313    1.479011313    1.479011313
   25.348449483    1.478719045    1.478719044    1.478719045
   25.358452818    1.478427026    1.478427025    1.478427026
   25.368456152    1.478135255    1.478135255    1.478135255
   25.378459486    1.477843733    1.477843733    1.477843733
   25.388462821    1.477552459    1.477552459    1.477552459
   25.398466155    1.477261434    1.477261433    1.477261434
   25.408469490    1.476970656    1.476970655    1.476970656
   25.418472824    1.476680125    1.476680125    1.476680125
   25.428476159    1.476389841    1.476389841    1.476389841
   25.438479493    1.476099805    1.476099805    1.476099805
   25.448482828    1.475810015    1.475810015    1.475810015
   25.458486162    1.475520471    1.475520471    1.475520471
   25.468489496    1.475231174    1.475231174    1.475231174
   25.478492831    1.474942122    1.474942122    1.474942122
   25.488496165    1.474653316    1.474653316    1.474653316
   25.498499500    1.474364756    1.474364755    1.474364756
   25.508502834    1.474076440    1.474076440    1.474076440
   25.518506169    1.473788370    1.473788369    1.473788370
   25.528509503    1.473500543    1.473500543    1.473500543
   25.538512838    1.473212962    1.473212961    1.473212962
   25.548516172    1.472925624    1.472925624    1.472925624
   25.558519507    1.472638530    1.472638530    1.472638530
   25.568522841    1.472351680    1.472351680    1.472351680
   25.578526175    1.472065073    1.472065073    1.472065073
   25.588529510    1.471778709    1.471778709    1.471778709
   25.598532844    1.471492588    1.471492587    1.471492588
   25.608536179    1.471206709    1.471206709    1.471206709
   25.618539513    1.470921073    1.470921072    1.470921073
   25.628542848    1.470635678    1.470635678    1.470635678
   25.638546182    1.470350526    1.470350525    1.470350526
   25.648549517    1.470065615    1.470065614    1.470065615
   25.658552851    1.469780945    1.469780945    1.469780945
   25.668556185    1.469496516    1.469496516    1.469496516
   25.678559520    1.469212328    1.469212328    1.469212328
   25.688562854    1.468928381    1.468928380    1.468928381
   25.698566189    1.468644673    1.468644673    1.468644673
   25.708569523    1.468361206    1.468361206    1.468361206
   25.718572858    1.468077979    1.468077978    1.468077979
   25.728576192    1.467794991    1.467794991    1.467794991
   25.738579527    1.467512242    1.467512242    1.467512242
   25.748582861    1.467229732    1.467229732    1.467229732
   25.758586195    1.466947461    1.466947461    1.466947461
   25.768589530    1.466665429    1.466665429    1.466665429
   25.778592864    1.466383635    1.466383634    1.466383635
   25.788596199    1.466102078    1.466102078    1.466102078
   25.798599533    1.465820760    1.465820760    1.465820760
   25.808602868    1.465539679    1.465539679    1.465539679
   25.818606202    1.465258835    1.465258835    1.465258835
   25.828609537    1.464978229    1.464978228    1.464978229
   25.838612871    1.464697859    1.464697858    1.464697859
   25.848616205    1.464417725    1.464417725    1.464417725
   25.858619540    1.464137828    1.464137828    1.464137828
   25.868622874    1.463858167    1.463858167    1.463858167
   25.878626209    1.463578742    1.463578741    1.463578742
   25.888629543    1.463299552    1.463299552    1.463299552
   25.898632878    1.463020597    1.463020597    1.463020597
   25.908636212    1.462741878    1.462741878    1.462741878
   25.918639547    1.462463393    1.462463393    1.462463393
   25.928642881    1.462185143    1.462185143    1.462185143
   25.938646215    1.461907127    1.461907127    1.461907127
   25.948649550    1.461629345    1.461629345    1.461629345
   25.958652884    1.461351797    1.461351797    1.461351797
   25.968656219    1.461074483    1.461074482    1.461074483
   25.978659553    1.460797402    1.460797401    1.460797401
   25.988662888    1.460520553    1.460520553    1.460520553
   25.998666222    1.460243938    1.460243938    1.460243938
   26.008669557    1.459967556    1.459967555    1.459967556
   26.018672891    1.459691405    1.459691405    1.459691405
   26.028676225    1.459415487    1.459415487    1.459415487
   26.038679560    1.459139801    1.459139801    1.459139801
   26.048682894    1.458864346    1.458864346    1.458864346
   26.058686229    1.458589123    1.458589123    1.458589123
   26.068689563    1.458314131    1.458314131    1.458314131
   26.078692898    1.458039370    1.458039369    1.458039370
   26.088696232    1.457764839    1.457764839    1.457764839
   26.098699567    1.457490539    1.457490539    1.457490539
   26.108702901    1.457216469    1.457216469    1.457216469
   26.118706235    1.456942629    1.456942629    1.456942629
   26.128709570    1.456669019    1.456669018    1.456669018
   26.138712904    1.456395638    1.456395637    1.456395638
   26.148716239    1.456122486    1.456122486    1.456122486
   26.158719573    1.455849563    1.455849563    1.455849563
   26.168722908    1.455576869    1.455576869    1.455576869
   26.178726242    1.455304404    1.455304404    1.455304404
   26.188729577    1.455032167    1.455032167    1.455032167
   26.198732911    1.454760158    1.454760158    1.454760158
   26.208736245    1.454488377    1.454488376    1.454488376
   26.218739580    1.454216823    1.454216823    1.454216823
   26.228742914    1.453945496    1.453945496    1.453945496
   26.238746249    1.453674397    1.453674397    1.453674397
   26.248749583    1.453403525    1.453403524    1.453403525
   26.258752918    1.453132879    1.453132878    1.453132879
   26.268756252    1.452862459    1.452862459    1.452862459
   26.278759587    1.452592266    1.452592266    1.452592266
   26.288762921    1.452322299    1.452322298    1.452322298
   26.298766255    1.452052557    1.452052557    1.452052557
   26.308769590    1.451783041    1.451783040    1.451783040
   26.318772924    1.451513749    1.451513749    1.451513749
   26.328776259    1.451244683    1.451244683    1.451244683
   26.338779593    1.450975842    1.450975842    1.450975842
   26.348782928    1.450707225    1.450707225    1.450707225
   26.358786262    1.450438833    1.450438832    1.450438832
   26.368789597    1.450170664    1.450170664    1.450170664
   26.378792931    1.449902719    1.449902719    1.449902719
   26.388796265    1.449634998    1.449634998    1.449634998
   26.398799600    1.449367500    1.449367500    1.449367500
   26.408802934    1.449100226    1.449100225    1.449100226
   26.418806269    1.448833174    1.448833174    1.448833174
   26.428809603    1.448566345    1.448566344    1.448566345
   26.438812938    1.448299738    1.448299738    1.448299738
   26.448816272    1.448033353    1.448033353    1.448033353
   26.458819607    1.447767191    1.447767191    1.447767191
   26.468822941    1.447501250    1.447501250    1.447501250
   26.478826275    1.447235531    1.447235530    1.447235531
   26.488829610    1.446970033    1.446970032    1.446970033
   26.498832944    1.446704756    1.446704755    1.446704756
   26.508836279    1.446439699    1.446439699    1.446439699
   26.518839613    1.446174864    1.446174864    1.446174864
   26.528842948    1.445910249    1.445910248    1.445910249
   26.538846282    1.445645853    1.445645853    1.445645853
   26.548849617    1.445381678    1.445381678    1.445381678
   26.558852951    1.445117723    1.445117722    1.445117723
   26.568856285    1.444853987    1.444853986    1.444853987
   26.578859620    1.444590470    1.444590470    1.444590470
   26.588862954    1.444327172    1.444327172    1.444327172
   26.598866289    1.444064093    1.444064093    1.444064093
   26.608869623    1.443801232    1.443801232    1.443801232
   26.618872958    1.443538590    1.443538590    1.443538590
   26.628876292    1.443276166    1.443276166    1.443276166
   26.638879627    1.443013960    1.443013959    1.443013960
   26.648882961    1.442751971    1.442751971    1.442751971
   26.658886295    1.442490200    1.442490200    1.442490200
   26.668889630    1.442228646    1.442228646    1.442228646
   26.678892964    1.441967309    1.441967308    1.441967309
   26.688896299    1.441706188    1.441706188    1.441706188
   26.698899633    1.441445285    1.441445284    1.441445285
   26.708902968    1.441184597    1.441184597    1.441184597
   26.718906302    1.440924126    1.440924126    1.440924126
   26.728909637    1.440663870    1.440663870    1.440663870
   26.738912971    1.440403830    1.440403830    1.440403830
   26.748916305    1.440144006    1.440144006    1.440144006
   26.758919640    1.439884396    1.439884396    1.439884396
   26.768922974    1.439625002    1.439625002    1.439625002
   26.778926309    1.439365822    1.439365822    1.439365822
   26.788929643    1.439106857    1.439106857    1.439106857
   26.798932978    1.438848107    1.438848106    1.438848106
   26.808936312    1.438589570    1.438589570    1.438589570
   26.818939647    1.438331247    1.438331247    1.438331247
   26.828942981    1.438073138    1.438073137    1.438073138
   26.838946315    1.437815242    1.437815242    1.437815242
   26.848949650    1.437557559    1.437557559    1.437557559
   26.858952984    1.437300090    1.437300089    1.437300090
   26.868956319    1.437042833    1.437042833    1.437042833
   26.878959653    1.436785789    1.436785788    1.436785788
   26.888962988    1.436528957    1.436528956    1.436528956
   26.898966322    1.436272337    1.436272336    1.436272337
   26.908969657    1.436015929    1.436015928    1.436015929
   26.918972991    1.435759732    1.435759732    1.435759732
   26.928976325    1.435503747    1.435503747    1.435503747
   26.938979660    1.435247974    1.435247973    1.435247974
   26.948982994    1.434992411    1.434992411    1.434992411
   26.958986329    1.434737059    1.434737059    1.434737059
   26.968989663    1.434481918    1.434481918    1.434481918
   26.978992998    1.434226987    1.434226987    1.434226987
   26.988996332    1.433972266    1.433972266    1.433972266
   26.998999667    1.433717756    1.433717755    1.433717756
   27.009003001    1.433463455    1.433463454    1.433463454
   27.019006335    1.433209363    1.433209363    1.433209363
   27.029009670    1.432955481    1.432955480    1.432955481
   27.039013004    1.432701808    1.432701807    1.432701807
   27.049016339    1.432448343    1.432448343    1.432448343
   27.059019673    1.432195087    1.432195087    1.432195087
   27.069023008    1.431942040    1.431942040    1.431942040
   27.079026342    1.431689201    1.431689201    1.431689201
   27.089029677    1.431436570    1.431436570    1.431436570
   27.099033011    1.431184147    1.431184147    1.431184147
   27.109036345    1.430931931    1.430931931    1.430931931
   27.119039680    1.430679923    1.430679923    1.430679923
   27.129043014    1.430428122    1.430428122    1.430428122
   27.139046349    1.430176528    1.430176527    1.430176528
   27.149049683    1.429925140    1.429925140    1.429925140
   27.159053018    1.429673959    1.429673959    1.429673959
   27.169056352    1.429422984    1.429422984    1.429422984
   27.179059687    1.429172216    1.429172216    1.429172216
   27.189063021    1.428921653    1.428921653    1.428921653
   27.199066355    1.428671296    1.428671296    1.428671296
   27.209069690    1.428421145    1.428421144    1.428421145
   27.219073024    1.428171198    1.428171198    1.428171198
   27.229076359    1.427921457    1.427921457    1.427921457
   27.239079693    1.427671921    1.427671921    1.427671921
   27.249083028    1.427422589    1.427422589    1.427422589
   27.259086362    1.427173462    1.427173461    1.427173462
   27.269089697    1.426924538    1.426924538    1.426924538
   27.279093031    1.426675819    1.426675819    1.426675819
   27.289096365    1.426427304    1.426427304    1.426427304
   27.299099700    1.426178992    1.426178992    1.426178992
   27.309103034    1.425930884    1.425930883    1.425930884
   27.319106369    1.425682978    1.425682978    1.425682978
   27.329109703    1.425435276    1.425435276    1.425435276
   27.339113038    1.425187777    1.425187776    1.425187777
   27.349116372    1.424940480    1.424940479    1.424940480
   27.359119707    1.424693385    1.424693385    1.424693385
   27.369123041    1.424446492    1.424446492    1.424446492
   27.379126375    1.424199802    1.424199802    1.424199802
   27.389129710    1.423953313    1.423953313    1.423953313
   27.399133044    1.423707025    1.423707025    1.423707025
   27.409136379    1.423460939    1.423460939    1.423460939
   27.419139713    1.423215054    1.423215054    1.423215054
   27.429143048    1.422969370    1.422969370    1.422969370
   27.439146382    1.422723887    1.422723887    1.422723887
   27.449149717    1.422478604    1.422478604    1.422478604
   27.459153051    1.422233521    1.422233521    1.422233521
   27.469156385    1.421988639    1.421988639    1.421988639
   27.479159720    1.421743956    1.421743956    1.421743956
   27.489163054    1.421499473    1.421499473    1.421499473
   27.499166389    1.421255190    1.421255189    1.421255190
   27.509169723    1.421011105    1.421011105    1.421011105
   27.519173058    1.420767220    1.420767220    1.420767220
   27.529176392    1.420523534    1.420523533    1.420523534
   27.539179727    1.420280046    1.420280046    1.420280046
   27.549183061    1.420036757    1.420036756    1.420036757
   27.559186395    1.419793666    1.419793665    1.419793666
   27.569189730    1.419550773    1.419550773    1.419550773
   27.579193064    1.419308078    1.419308077    1.419308078
   27.589196399    1.419065580    1.419065580    1.419065580
   27.599199733    1.418823280    1.418823280    1.418823280
   27.609203068    1.418581177    1.418581177    1.418581177
   27.619206402    1.418339272    1.418339271    1.418339272
   27.629209737    1.418097563    1.418097563    1.418097563
   27.639213071    1.417856051    1.417856050    1.417856051
   27.649216405    1.417614735    1.417614735    1.417614735
   27.659219740    1.417373615    1.417373615    1.417373615
   27.669223074    1.417132692    1.417132692    1.417132692
   27.679226409    1.416891964    1.416891964    1.416891964
   27.689229743    1.416651432    1.416651432    1.416651432
   27.699233078    1.416411096    1.416411095    1.416411095
   27.709236412    1.416170954    1.416170954    1.416170954
   27.719239747    1.415931008    1.415931008    1.415931008
   27.729243081    1.415691257    1.415691256    1.415691257
   27.739246415    1.415451700    1.415451700    1.415451700
   27.749249750    1.415212338    1.415212337    1.415212338
   27.759253084    1.414973170    1.414973169    1.414973170
   27.769256419    1.414734196    1.414734195    1.414734196
   27.779259753    1.414495416    1.414495415    1.414495415
   27.789263088    1.414256829    1.414256829    1.414256829
   27.799266422    1.414018436    1.414018436    1.414018436
   27.809269757    1.413780237    1.413780236    1.413780236
   27.819273091    1.413542230    1.413542230    1.413542230
   27.829276425    1.413304416    1.413304416    1.413304416
   27.839279760    1.413066795    1.413066795    1.413066795
   27.849283094    1.412829367    1.412829367    1.412829367
   27.859286429    1.412592131    1.412592130    1.412592131
   27.869289763    1.412355086    1.412355086    1.412355086
   27.879293098    1.412118234    1.412118234    1.412118234
   27.889296432    1.411881574    1.411881574    1.411881574
   27.899299767    1.411645105    1.411645105    1.411645105
   27.909303101    1.411408827    1.411408827    1.411408827
   27.919306435    1.411172741    1.411172741    1.411172741
   27.929309770    1.410936845    1.410936845    1.410936845
   27.939313104    1.410701141    1.410701140    1.410701141
   27.949316439    1.410465626    1.410465626    1.410465626
   27.959319773    1.410230303    1.410230302    1.410230303
   27.969323108    1.409995169    1.409995169    1.409995169
   27.979326442    1.409760225    1.409760225    1.409760225
   27.989329777    1.409525471    1.409525471    1.409525471
   27.999333111    1.409290907    1.409290907    1.409290907
   28.009336445    1.409056532    1.409056532    1.409056532
   28.019339780    1.408822346    1.408822346    1.408822346
   28.029343114    1.408588350    1.408588350    1.408588350
   28.039346449    1.408354542    1.408354542    1.408354542
   28.049349783    1.408120923    1.408120923    1.408120923
   28.059353118    1.407887492    1.407887492    1.407887492
   28.069356452    1.407654250    1.407654249    1.407654250
