# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    20.206130047   20.206130039   20.206130046
   22.607535845    0.272904282    0.272900455    0.272904358
   22.617539180    0.273402840    0.273399013    0.273402916
   22.627542514    0.296631525    0.296627697    0.296631600
   22.637545849    0.331431504    0.331427676    0.331431580
   22.647549183    0.366168112    0.366164284    0.366168188
   22.657552518    0.390508082    0.390504254    0.390508158
   22.667555852    0.398069586    0.398065757    0.398069661
   22.677559186    0.390788763    0.390784934    0.390788838
   22.687562521    0.379885016    0.379881187    0.379885092
   22.697565855    0.377841727    0.377837898    0.377841803
   22.707569190    0.387717168    0.387713338    0.387717243
   22.717572524    0.400260289    0.400256459    0.400260364
   22.727575859    0.397725976    0.397722146    0.397726052
   22.737579193    0.359414005    0.359410174    0.359414080
   22.747582528    0.270104480    0.270100649    0.270104555
   22.757585862    0.132285131    0.132281300    0.132285206
   22.767589196   -0.028775915   -0.028779746   -0.028775840
   22.777592531   -0.180306475   -0.180310306   -0.180306400
   22.787595865   -0.303845301   -0.303849133   -0.303845226
   22.797599200   -0.397109105   -0.397112937   -0.397109030
   22.807602534   -0.460668948   -0.460672780   -0.460668873
   22.817605869   -0.492902385   -0.492906218   -0.492902311
   22.827609203   -0.495987769   -0.495991601   -0.495987694
   22.837612538   -0.479014593   -0.479018426   -0.479014518
   22.847615872   -0.454508378   -0.454512211   -0.454508303
   22.857619206   -0.434241449   -0.434245282   -0.434241374
   22.867622541   -0.426852514   -0.426856347   -0.426852439
   22.877625875   -0.435210535   -0.435214369   -0.435210461
   22.887629210   -0.453224129   -0.453227963   -0.453224055
   22.897632544   -0.467734781   -0.467738615   -0.467734707
   22.907635879   -0.467428027   -0.467431862   -0.467427953
   22.917639213   -0.449355822   -0.449359657   -0.449355748
   22.927642548   -0.417281930   -0.417285765   -0.417281856
   22.937645882   -0.376991082   -0.376994917   -0.376991007
   22.947649216   -0.333437074   -0.333440909   -0.333436999
   22.957652551   -0.289912355   -0.289916190   -0.289912280
   22.967655885   -0.248218149   -0.248221985   -0.248218074
   22.977659220   -0.209564142   -0.209567978   -0.209564068
   22.987662554   -0.175889439   -0.175893276   -0.175889365
   22.997665889   -0.150652159   -0.150655996   -0.150652085
   23.007669223   -0.138214856   -0.138218693   -0.138214782
   23.017672558   -0.141262384   -0.141266221   -0.141262310
   23.027675892   -0.157113749   -0.157117586   -0.157113675
   23.037679226   -0.177230264   -0.177234102   -0.177230190
   23.047682561   -0.192880611   -0.192884449   -0.192880538
   23.057685895   -0.200875889   -0.200879728   -0.200875816
   23.067689230   -0.202555333   -0.202559171   -0.202555259
   23.077692564   -0.199243422   -0.199247260   -0.199243348
   23.087695899   -0.190709869   -0.190713708   -0.190709795
   23.097699233   -0.177516301   -0.177520140   -0.177516227
   23.107702568   -0.163190648   -0.163194488   -0.163190575
   23.117705902   -0.153744906   -0.153748746   -0.153744833
   23.127709236   -0.155218382   -0.155222222   -0.155218309
   23.137712571   -0.169990367   -0.169994208   -0.169990294
   23.147715905   -0.193671223   -0.193675063   -0.193671150
   23.157719240   -0.216869876   -0.216873717   -0.216869803
   23.167722574   -0.231802865   -0.231806706   -0.231802792
   23.177725909   -0.236156829   -0.236160671   -0.236156757
   23.187729243   -0.230999987   -0.231003828   -0.230999914
   23.197732578   -0.217910433   -0.217914275   -0.217910360
   23.207735912   -0.198656430   -0.198660272   -0.198656357
   23.217739246   -0.175655759   -0.175659601   -0.175655686
   23.227742581   -0.151675746   -0.151679589   -0.151675673
   23.237745915   -0.129216271   -0.129220114   -0.129216198
   23.247749250   -0.109875324   -0.109879167   -0.109875251
   23.257752584   -0.093554959   -0.093558802   -0.093554886
   23.267755919   -0.078264323   -0.078268167   -0.078264251
   23.277759253   -0.061601422   -0.061605266   -0.061601350
   23.287762588   -0.042798984   -0.042802828   -0.042798911
   23.297765922   -0.023277145   -0.023280990   -0.023277073
   23.307769256   -0.005825411   -0.005829256   -0.005825339
   23.317772591    0.006601763    0.006597918    0.006601835
   23.327775925    0.012485308    0.012481463    0.012485380
   23.337779260    0.013490239    0.013486394    0.013490311
   23.347782594    0.014295990    0.014292144    0.014296062
   23.357785929    0.019321472    0.019317627    0.019321544
   23.367789263    0.029557082    0.029553236    0.029557154
   23.377792598    0.042541293    0.042537447    0.042541365
   23.387795932    0.054183540    0.054179694    0.054183612
   23.397799266    0.060490153    0.060486306    0.060490225
   23.407802601    0.058901774    0.058897926    0.058901845
   23.417805935    0.049345533    0.049341686    0.049345605
   23.427809270    0.034880291    0.034876444    0.034880363
   23.437812604    0.021356796    0.021352948    0.021356867
   23.447815939    0.015041401    0.015037553    0.015041472
   23.457819273    0.019296994    0.019293146    0.019297066
   23.467822608    0.033642211    0.033638362    0.033642282
   23.477825942    0.055517020    0.055513171    0.055517091
   23.487829276    0.082203349    0.082199500    0.082203420
   23.497832611    0.111609319    0.111605470    0.111609390
   23.507835945    0.142231673    0.142227823    0.142231744
   23.517839280    0.172811269    0.172807419    0.172811340
   23.527842614    0.201907613    0.201903762    0.201907684
   23.537845949    0.227447591    0.227443740    0.227447662
   23.547849283    0.246353545    0.246349694    0.246353616
   23.557852618    0.254672141    0.254668290    0.254672212
   23.567855952    0.249090949    0.249087098    0.249091020
   23.577859286    0.230262969    0.230259117    0.230263039
   23.587862621    0.205291670    0.205287818    0.205291741
   23.597865955    0.184503336    0.184499483    0.184503406
   23.607869290    0.174061376    0.174057524    0.174061447
   23.617872624    0.172643128    0.172639276    0.172643199
   23.627875959    0.174300922    0.174297069    0.174300992
   23.637879293    0.173067447    0.173063594    0.173067517
   23.647882628    0.166097611    0.166093758    0.166097681
   23.657885962    0.154210777    0.154206923    0.154210847
   23.667889296    0.140583084    0.140579230    0.140583154
   23.677892631    0.129134805    0.129130951    0.129134875
   23.687895965    0.121902148    0.121898293    0.121902217
   23.697899300    0.116185882    0.116182027    0.116185952
   23.707902634    0.104752888    0.104749033    0.104752958
   23.717905969    0.079432755    0.079428899    0.079432824
   23.727909303    0.036487153    0.036483298    0.036487223
   23.737912638   -0.018424342   -0.018428198   -0.018424272
   23.747915972   -0.070928644   -0.070932500   -0.070928575
   23.757919306   -0.106905198   -0.106909054   -0.106905128
   23.767922641   -0.120938729   -0.120942586   -0.120938660
   23.777925975   -0.115965655   -0.115969512   -0.115965586
   23.787929310   -0.098022307   -0.098026164   -0.098022238
   23.797932644   -0.072414214   -0.072418071   -0.072414144
   23.807935979   -0.042594463   -0.042598320   -0.042594394
   23.817939313   -0.010512108   -0.010515966   -0.010512039
   23.827942648    0.022742645    0.022738786    0.022742714
   23.837945982    0.056517765    0.056513907    0.056517834
   23.847949316    0.090387736    0.090383877    0.090387805
   23.857952651    0.124000692    0.123996833    0.124000761
   23.867955985    0.156917246    0.156913387    0.156917315
   23.877959320    0.188442971    0.188439111    0.188443040
   23.887962654    0.217517831    0.217513971    0.217517900
   23.897965989    0.242821336    0.242817476    0.242821404
   23.907969323    0.263220242    0.263216382    0.263220311
   23.917972658    0.278111804    0.278107944    0.278111873
   23.927975992    0.286497472    0.286493611    0.286497541
   23.937979326    0.284774690    0.284770829    0.284774759
   23.947982661    0.265710946    0.265707084    0.265711014
   23.957985995    0.221148597    0.221144735    0.221148665
   23.967989330    0.148733795    0.148729933    0.148733863
   23.977992664    0.058321670    0.058317808    0.058321739
   23.987995999   -0.030446488   -0.030450350   -0.030446420
   23.997999333   -0.099471868   -0.099475730   -0.099471800
   24.008002668   -0.140711298   -0.140715161   -0.140711230
   24.018006002   -0.156104814   -0.156108677   -0.156104746
   24.028009336   -0.152905186   -0.152909050   -0.152905119
   24.038012671   -0.139171138   -0.139175002   -0.139171071
   24.048016005   -0.121364690   -0.121368554   -0.121364623
   24.058019340   -0.103516995   -0.103520860   -0.103516928
   24.068022674   -0.087112849   -0.087116714   -0.087112782
   24.078026009   -0.071888381   -0.071892246   -0.071888313
   24.088029343   -0.057456511   -0.057460377   -0.057456444
   24.098032678   -0.044170690   -0.044174555   -0.044170623
   24.108036012   -0.032327894   -0.032331760   -0.032327827
   24.118039346   -0.021079103   -0.021082969   -0.021079036
   24.128042681   -0.008793682   -0.008797549   -0.008793615
   24.138046015    0.005512174    0.005508308    0.005512241
   24.148049350    0.021556229    0.021552362    0.021556296
   24.158052684    0.038375873    0.038372006    0.038375940
   24.168056019    0.055134428    0.055130560    0.055134494
   24.178059353    0.071479536    0.071475668    0.071479603
   24.188062688    0.087395096    0.087391228    0.087395163
   24.198066022    0.102969179    0.102965311    0.102969246
   24.208069356    0.118453502    0.118449633    0.118453568
   24.218072691    0.134318442    0.134314573    0.134318509
   24.228076025    0.150975517    0.150971648    0.150975583
   24.238079360    0.168504131    0.168500261    0.168504197
   24.248082694    0.186697371    0.186693501    0.186697437
   24.258086029    0.205239587    0.205235717    0.205239653
   24.268089363    0.223797151    0.223793281    0.223797217
   24.278092698    0.242020102    0.242016231    0.242020168
   24.288096032    0.259554531    0.259550661    0.259554597
   24.298099366    0.276176946    0.276173075    0.276177012
   24.308102701    0.292057231    0.292053360    0.292057297
   24.318106035    0.307857262    0.307853390    0.307857328
   24.328109370    0.324312289    0.324308417    0.324312355
   24.338112704    0.341614587    0.341610715    0.341614653
   24.348116039    0.359283729    0.359279857    0.359283795
   24.358119373    0.376598170    0.376594297    0.376598235
   24.368122708    0.393246872    0.393242999    0.393246937
   24.378126042    0.409789942    0.409786069    0.409790007
   24.388129376    0.427480672    0.427476799    0.427480738
   24.398132711    0.447592452    0.447588579    0.447592518
   24.408136045    0.470911819    0.470907945    0.470911884
   24.418139380    0.497557020    0.497553146    0.497557086
   24.428142714    0.526954288    0.526950413    0.526954353
   24.438146049    0.557884418    0.557880543    0.557884483
   24.448149383    0.588387357    0.588383482    0.588387422
   24.458152718    0.615326155    0.615322279    0.615326220
   24.468156052    0.633619823    0.633615948    0.633619888
   24.478159386    0.635470839    0.635466963    0.635470904
   24.488162721    0.610614027    0.610610151    0.610614092
   24.498166055    0.549572114    0.549568238    0.549572179
   24.508169390    0.450938568    0.450934692    0.450938633
   24.518172724    0.327589901    0.327586024    0.327589965
   24.528176059    0.201895232    0.201891355    0.201895296
   24.538179393    0.092022244    0.092018367    0.092022309
   24.548182728    0.005891756    0.005887878    0.005891820
   24.558186062   -0.053800487   -0.053804365   -0.053800422
   24.568189396   -0.086091384   -0.086095263   -0.086091320
   24.578192731   -0.093255217   -0.093259095   -0.093255152
   24.588196065   -0.081061035   -0.081064913   -0.081060970
   24.598199400   -0.056378099   -0.056381978   -0.056378035
   24.608202734   -0.025067420   -0.025071299   -0.025067356
   24.618206069    0.008577685    0.008573805    0.008577749
   24.628209403    0.041465745    0.041461865    0.041465809
   24.638212738    0.071166933    0.071163053    0.071166997
   24.648216072    0.095448013    0.095444133    0.095448077
   24.658219406    0.111810485    0.111806604    0.111810548
   24.668222741    0.117385513    0.117381632    0.117385577
   24.678226075    0.110272989    0.110269107    0.110273052
   24.688229410    0.092236644    0.092232762    0.092236707
   24.698232744    0.069616093    0.069612211    0.069616157
   24.708236079    0.049995284    0.049991401    0.049995347
   24.718239413    0.038075383    0.038071501    0.038075446
   24.728242748    0.034920790    0.034916907    0.034920853
   24.738246082    0.039211560    0.039207677    0.039211623
   24.748249416    0.048306938    0.048303055    0.048307002
   24.758252751    0.059479931    0.059476048    0.059479994
   24.768256085    0.071394456    0.071390572    0.071394519
   24.778259420    0.084573306    0.084569422    0.084573369
   24.788262754    0.100179304    0.100175419    0.100179367
   24.798266089    0.118523777    0.118519892    0.118523839
   24.808269423    0.138819825    0.138815940    0.138819888
   24.818272758    0.159686470    0.159682585    0.159686533
   24.828276092    0.179409712    0.179405827    0.179409775
   24.838279426    0.195839803    0.195835917    0.195839865
   24.848282761    0.206217199    0.206213313    0.206217262
   24.858286095    0.207228777    0.207224890    0.207228839
   24.868289430    0.195913165    0.195909278    0.195913227
   24.878292764    0.172100062    0.172096175    0.172100124
   24.888296099    0.140996018    0.140992131    0.140996081
   24.898299433    0.111967043    0.111963155    0.111967105
   24.908302768    0.092964874    0.092960987    0.092964936
   24.918306102    0.086366974    0.086363086    0.086367036
   24.928309436    0.089804273    0.089800385    0.089804335
   24.938312771    0.099147149    0.099143261    0.099147211
   24.948316105    0.110498159    0.110494270    0.110498221
   24.958319440    0.120977846    0.120973957    0.120977908
   24.968322774    0.129237334    0.129233444    0.129237395
   24.978326109    0.135881781    0.135877892    0.135881843
   24.988329443    0.142932820    0.142928930    0.142932882
   24.998332778    0.152194141    0.152190251    0.152194202
   25.008336112    0.164137098    0.164133207    0.164137159
   25.018339446    0.178169088    0.178165197    0.178169149
   25.028342781    0.193384837    0.193380946    0.193384898
   25.038346115    0.209008813    0.209004922    0.209008874
   25.048349450    0.224515355    0.224511464    0.224515417
   25.058352784    0.239647563    0.239643671    0.239647624
   25.068356119    0.254452770    0.254448877    0.254452831
   25.078359453    0.269263917    0.269260024    0.269263978
   25.088362788    0.284498028    0.284494135    0.284498089
   25.098366122    0.300407579    0.300403686    0.300407640
   25.108369456    0.317030958    0.317027065    0.317031019
   25.118372791    0.334299761    0.334295867    0.334299822
   25.128376125    0.352129136    0.352125242    0.352129196
   25.138379460    0.370433144    0.370429249    0.370433204
   25.148382794    0.389085216    0.389081322    0.389085277
   25.158386129    0.407838829    0.407834934    0.407838890
   25.168389463    0.426199224    0.426195328    0.426199284
   25.178392798    0.443221066    0.443217171    0.443221127
   25.188396132    0.457212915    0.457209019    0.457212975
   25.198399466    0.465398475    0.465394579    0.465398536
   25.208402801    0.463798950    0.463795054    0.463799011
   25.218406135    0.447968719    0.447964823    0.447968780
   25.228409470    0.415298334    0.415294437    0.415298394
   25.238412804    0.368422734    0.368418837    0.368422794
   25.248416139    0.316789944    0.316786046    0.316790004
   25.258419473    0.272857576    0.272853678    0.272857636
   25.268422808    0.245008697    0.245004799    0.245008757
   25.278426142    0.234422993    0.234419095    0.234423053
   25.288429476    0.237574600    0.237570702    0.237574660
   25.298432811    0.249878572    0.249874673    0.249878632
   25.308436145    0.267630239    0.267626340    0.267630298
   25.318439480    0.288397204    0.288393305    0.288397264
   25.328442814    0.310767015    0.310763115    0.310767074
   25.338446149    0.333994433    0.333990533    0.333994493
   25.348449483    0.357725722    0.357721821    0.357725781
   25.358452818    0.381813542    0.381809641    0.381813601
   25.368456152    0.406191542    0.406187641    0.406191601
   25.378459486    0.430773530    0.430769629    0.430773589
   25.388462821    0.455343876    0.455339975    0.455343935
   25.398466155    0.479402600    0.479398698    0.479402659
   25.408469490    0.501919660    0.501915758    0.501919719
   25.418472824    0.520948320    0.520944418    0.520948379
   25.428476159    0.533087775    0.533083873    0.533087834
   25.438479493    0.532985972    0.532982069    0.532986031
   25.448482828    0.513629904    0.513626001    0.513629963
   25.458486162    0.468969312    0.468965409    0.468969371
   25.468489496    0.399770151    0.399766247    0.399770210
   25.478492831    0.318628745    0.318624841    0.318628803
   25.488496165    0.245607241    0.245603337    0.245607299
   25.498499500    0.195621860    0.195617956    0.195621919
   25.508502834    0.171541976    0.171538071    0.171542034
   25.518506169    0.167967721    0.167963816    0.167967779
   25.528509503    0.177650480    0.177646575    0.177650538
   25.538512838    0.194901512    0.194897606    0.194901569
   25.548516172    0.216202834    0.216198928    0.216202892
   25.558519507    0.239617382    0.239613476    0.239617440
   25.568522841    0.264048161    0.264044254    0.264048218
   25.578526175    0.288784519    0.288780612    0.288784576
   25.588529510    0.313298490    0.313294583    0.313298548
   25.598532844    0.337135643    0.337131736    0.337135701
   25.608536179    0.359865604    0.359861696    0.359865661
   25.618539513    0.381139421    0.381135513    0.381139479
   25.628542848    0.400828056    0.400824147    0.400828113
   25.638546182    0.419049368    0.419045459    0.419049425
   25.648549517    0.435943903    0.435939994    0.435943960
   25.658552851    0.451236085    0.451232176    0.451236142
   25.668556185    0.463558893    0.463554983    0.463558950
   25.678559520    0.469815217    0.469811307    0.469815274
   25.688562854    0.465260180    0.465256270    0.465260237
   25.698566189    0.444948776    0.444944866    0.444948833
   25.708569523    0.407109960    0.407106049    0.407110016
   25.718572858    0.357346308    0.357342396    0.357346364
   25.728576192    0.308571861    0.308567950    0.308571918
   25.738579527    0.273538555    0.273534643    0.273538611
   25.748582861    0.257397350    0.257393438    0.257397407
   25.758586195    0.257864458    0.257860545    0.257864514
   25.768589530    0.269714575    0.269710662    0.269714631
   25.778592864    0.288056471    0.288052558    0.288056527
   25.788596199    0.309308404    0.309304491    0.309308460
   25.798599533    0.330908535    0.330904622    0.330908592
   25.808602868    0.350607397    0.350603483    0.350607453
   25.818606202    0.365881434    0.365877519    0.365881490
   25.828609537    0.373880253    0.373876339    0.373880309
   25.838612871    0.372146077    0.372142162    0.372146133
   25.848616205    0.359773676    0.359769761    0.359773732
   25.858619540    0.337562936    0.337559021    0.337562992
   25.868622874    0.306708728    0.306704812    0.306708783
   25.878626209    0.269037734    0.269033818    0.269037790
   25.888629543    0.229719771    0.229715855    0.229719827
   25.898632878    0.197053941    0.197050025    0.197053997
   25.908636212    0.177381483    0.177377566    0.177381539
   25.918639547    0.171662019    0.171658102    0.171662075
   25.928642881    0.177019736    0.177015819    0.177019791
   25.938646215    0.189675708    0.189671790    0.189675763
   25.948649550    0.206526023    0.206522105    0.206526079
   25.958652884    0.225478082    0.225474164    0.225478137
   25.968656219    0.245275024    0.245271106    0.245275079
   25.978659553    0.265217780    0.265213861    0.265217835
   25.988662888    0.284928845    0.284924926    0.284928900
   25.998666222    0.304178524    0.304174605    0.304178579
   26.008669557    0.322750880    0.322746960    0.322750935
   26.018672891    0.340317401    0.340313481    0.340317456
   26.028676225    0.356290819    0.356286898    0.356290873
   26.038679560    0.369655162    0.369651241    0.369655216
   26.048682894    0.378848943    0.378845022    0.378848998
   26.058686229    0.381969692    0.381965771    0.381969747
   26.068689563    0.377758032    0.377754111    0.377758087
   26.078692898    0.367327980    0.367324058    0.367328034
   26.088696232    0.354895803    0.354891881    0.354895858
   26.098699567    0.345484164    0.345480241    0.345484218
   26.108702901    0.341523807    0.341519884    0.341523861
   26.118706235    0.342113137    0.342109214    0.342113191
   26.128709570    0.344803148    0.344799224    0.344803202
   26.138712904    0.347672819    0.347668895    0.347672873
   26.148716239    0.350538306    0.350534382    0.350538360
   26.158719573    0.354703835    0.354699911    0.354703889
   26.168722908    0.361492361    0.361488437    0.361492415
   26.178726242    0.371181804    0.371177879    0.371181857
   26.188729577    0.383192598    0.383188673    0.383192651
   26.198732911    0.396733747    0.396729821    0.396733800
   26.208736245    0.411179464    0.411175538    0.411179517
   26.218739580    0.426142767    0.426138841    0.426142820
   26.228742914    0.441424671    0.441420744    0.441424724
   26.238746249    0.456946657    0.456942731    0.456946710
   26.248749583    0.472698444    0.472694517    0.472698497
   26.258752918    0.488701723    0.488697795    0.488701776
   26.268756252    0.504982508    0.504978580    0.504982561
   26.278759587    0.521543566    0.521539638    0.521543619
   26.288762921    0.538327658    0.538323730    0.538327711
   26.298766255    0.555160473    0.555156545    0.555160526
   26.308769590    0.571661281    0.571657352    0.571661334
   26.318772924    0.587118861    0.587114932    0.587118913
   26.328776259    0.600377368    0.600373438    0.600377420
   26.338779593    0.609906459    0.609902529    0.609906511
   26.348782928    0.614406065    0.614402135    0.614406117
   26.358786262    0.614095609    0.614091679    0.614095661
   26.368789597    0.611659757    0.611655826    0.611659809
   26.378792931    0.611071994    0.611068063    0.611072046
   26.388796265    0.614942888    0.614938957    0.614942940
   26.398799600    0.623269390    0.623265459    0.623269442
   26.408802934    0.634305188    0.634301256    0.634305239
   26.418806269    0.646175048    0.646171115    0.646175099
   26.428809603    0.657994340    0.657990407    0.657994391
   26.438812938    0.669722456    0.669718523    0.669722508
   26.448816272    0.680920879    0.680916946    0.680920931
   26.458819607    0.689418924    0.689414990    0.689418975
   26.468822941    0.690699581    0.690695647    0.690699632
   26.478826275    0.678518679    0.678514745    0.678518730
   26.488829610    0.647113982    0.647110047    0.647114033
   26.498832944    0.594452435    0.594448501    0.594452487
   26.508836279    0.524125761    0.524121826    0.524125812
   26.518839613    0.443769936    0.443766001    0.443769987
   26.528842948    0.362255701    0.362251765    0.362255752
   26.538846282    0.289436747    0.289432811    0.289436797
   26.548849617    0.235106064    0.235102128    0.235106115
   26.558852951    0.203925194    0.203921257    0.203925245
   26.568856285    0.192693212    0.192689275    0.192693263
   26.578859620    0.193296341    0.193292404    0.193296392
   26.588862954    0.196994831    0.196990894    0.196994882
   26.598866289    0.197402667    0.197398729    0.197402717
   26.608869623    0.192661135    0.192657197    0.192661185
   26.618872958    0.186030443    0.186026505    0.186030494
   26.628876292    0.182981247    0.182977308    0.182981297
   26.638879627    0.186833173    0.186829234    0.186833224
   26.648882961    0.197414180    0.197410241    0.197414230
   26.658886295    0.212792700    0.212788760    0.212792750
   26.668889630    0.231107162    0.231103222    0.231107212
   26.678892964    0.251108728    0.251104787    0.251108777
   26.688896299    0.271923117    0.271919177    0.271923167
   26.698899633    0.292788255    0.292784314    0.292788305
   26.708902968    0.312927908    0.312923967    0.312927957
   26.718906302    0.331420916    0.331416974    0.331420965
   26.728909637    0.347019345    0.347015403    0.347019395
   26.738912971    0.358031961    0.358028019    0.358032010
   26.748916305    0.362567087    0.362563145    0.362567137
   26.758919640    0.359466774    0.359462832    0.359466824
   26.768922974    0.349590103    0.349586160    0.349590153
   26.778926309    0.336032128    0.336028185    0.336032178
   26.788929643    0.322788544    0.322784601    0.322788593
   26.798932978    0.313355936    0.313351992    0.313355985
   26.808936312    0.309785288    0.309781344    0.309785337
   26.818939647    0.312059840    0.312055895    0.312059888
   26.828942981    0.318511118    0.318507173    0.318511167
   26.838946315    0.326981304    0.326977358    0.326981352
   26.848949650    0.335825664    0.335821719    0.335825713
   26.858952984    0.344466798    0.344462852    0.344466846
   26.868956319    0.353341032    0.353337086    0.353341081
   26.878959653    0.363168240    0.363164294    0.363168289
   26.888962988    0.374220387    0.374216440    0.374220435
   26.898966322    0.386242402    0.386238455    0.386242450
   26.908969657    0.398778083    0.398774136    0.398778132
   26.918972991    0.411455586    0.411451638    0.411455634
   26.928976325    0.424132649    0.424128700    0.424132697
   26.938979660    0.436911268    0.436907319    0.436911316
   26.948982994    0.450002849    0.449998900    0.450002897
   26.958986329    0.463550810    0.463546861    0.463550858
   26.968989663    0.477572152    0.477568203    0.477572200
   26.978992998    0.491999406    0.491995457    0.491999454
   26.988996332    0.506711480    0.506707530    0.506711528
   26.998999667    0.521505666    0.521501716    0.521505714
   27.009003001    0.536009105    0.536005154    0.536009152
   27.019006335    0.549522482    0.549518531    0.549522530
   27.029009670    0.560777431    0.560773479    0.560777478
   27.039013004    0.567617908    0.567613957    0.567617955
   27.049016339    0.566764854    0.566760902    0.566764901
   27.059019673    0.554204439    0.554200487    0.554204486
   27.069023008    0.527158128    0.527154175    0.527158175
   27.079026342    0.487702688    0.487698735    0.487702735
   27.089029677    0.444619665    0.444615712    0.444619712
   27.099033011    0.409055110    0.409051156    0.409055156
   27.109036345    0.387441674    0.387437721    0.387441721
   27.119039680    0.379560813    0.379556859    0.379560860
   27.129043014    0.381644175    0.381640221    0.381644222
   27.139046349    0.389531171    0.389527216    0.389531218
   27.149049683    0.399952942    0.399948987    0.399952989
   27.159053018    0.410701022    0.410697066    0.410701068
   27.169056352    0.420594852    0.420590896    0.420594898
   27.179059687    0.429455895    0.429451939    0.429455941
   27.189063021    0.437784336    0.437780380    0.437784382
   27.199066355    0.446199171    0.446195214    0.446199217
   27.209069690    0.455215038    0.455211081    0.455215083
   27.219073024    0.465295163    0.465291206    0.465295209
   27.229076359    0.476705923    0.476701965    0.476705969
   27.239079693    0.489348740    0.489344782    0.489348786
   27.249083028    0.502846922    0.502842964    0.502846968
   27.259086362    0.516706658    0.516702699    0.516706703
   27.269089697    0.530346510    0.530342551    0.530346555
   27.279093031    0.542984325    0.542980366    0.542984370
   27.289096365    0.553445896    0.553441936    0.553445941
   27.299099700    0.560008450    0.560004490    0.560008496
   27.309103034    0.560554156    0.560550196    0.560554201
   27.319106369    0.553494742    0.553490782    0.553494787
   27.329109703    0.539476134    0.539472173    0.539476179
   27.339113038    0.522208815    0.522204854    0.522208860
   27.349116372    0.506317635    0.506313674    0.506317680
   27.359119707    0.493770663    0.493766701    0.493770707
   27.369123041    0.482827450    0.482823488    0.482827494
   27.379126375    0.470224453    0.470220490    0.470224497
   27.389129710    0.454481177    0.454477214    0.454481222
   27.399133044    0.437831273    0.437827310    0.437831317
   27.409136379    0.424708480    0.424704516    0.424708524
   27.419139713    0.418154518    0.418150555    0.418154563
   27.429143048    0.418243679    0.418239715    0.418243724
   27.439146382    0.423298396    0.423294432    0.423298441
   27.449149717    0.431512287    0.431508322    0.431512331
   27.459153051    0.441599202    0.441595237    0.441599246
   27.469156385    0.452731021    0.452727055    0.452731065
   27.479159720    0.464361652    0.464357686    0.464361696
   27.489163054    0.476138622    0.476134656    0.476138665
   27.499166389    0.487844994    0.487841028    0.487845038
   27.509169723    0.499335112    0.499331146    0.499335156
   27.519173058    0.510472829    0.510468862    0.510472873
   27.529176392    0.521071315    0.521067348    0.521071359
   27.539179727    0.530823957    0.530819990    0.530824001
   27.549183061    0.539231731    0.539227763    0.539231774
   27.559186395    0.545581088    0.545577120    0.545581131
   27.569189730    0.549111997    0.549108028    0.549112040
   27.579193064    0.549521547    0.549517578    0.549521590
   27.589196399    0.547561747    0.547557778    0.547561790
   27.599199733    0.544919775    0.544915805    0.544919818
   27.609203068    0.543190430    0.543186460    0.543190473
   27.619206402    0.543145157    0.543141187    0.543145200
   27.629209737    0.544945302    0.544941332    0.544945345
   27.639213071    0.548564299    0.548560328    0.548564341
   27.649216405    0.553901859    0.553897888    0.553901902
   27.659219740    0.560731189    0.560727217    0.560731231
   27.669223074    0.568692831    0.568688859    0.568692874
   27.679226409    0.577385738    0.577381766    0.577385780
   27.689229743    0.586459086    0.586455113    0.586459128
   27.699233078    0.595634116    0.595630143    0.595634158
   27.709236412    0.604675898    0.604671925    0.604675940
   27.719239747    0.613361863    0.613357890    0.613361905
   27.729243081    0.621477934    0.621473960    0.621477975
   27.739246415    0.628832670    0.628828695    0.628832711
   27.749249750    0.635248552    0.635244578    0.635248594
   27.759253084    0.640574521    0.640570546    0.640574563
   27.769256419    0.644847867    0.644843891    0.644847908
   27.779259753    0.648526299    0.648522324    0.648526341
   27.789263088    0.652493821    0.652489845    0.652493862
   27.799266422    0.657690800    0.657686824    0.657690841
   27.809269757    0.664622569    0.664618592    0.664622610
   27.819273091    0.673222230    0.673218253    0.673222271
   27.829276425    0.683096857    0.683092879    0.683096898
   27.839279760    0.693787745    0.693783768    0.693787786
   27.849283094    0.704853970    0.704849992    0.704854011
   27.859286429    0.715820534    0.715816555    0.715820575
   27.869289763    0.726073832    0.726069853    0.726073872
   27.879293098    0.734783501    0.734779522    0.734783542
   27.889296432    0.740978231    0.740974252    0.740978272
   27.899299767    0.743937365    0.743933386    0.743937406
   27.909303101    0.743817946    0.743813966    0.743817986
   27.919306435    0.741825758    0.741821778    0.741825799
   27.929309770    0.739245801    0.739241821    0.739245842
   27.939313104    0.736194752    0.736190771    0.736194792
   27.949316439    0.731777593    0.731773611    0.731777633
   27.959319773    0.725676249    0.725672268    0.725676289
   27.969323108    0.719462471    0.719458489    0.719462511
   27.979326442    0.716003365    0.715999383    0.716003405
   27.989329777    0.717535883    0.717531901    0.717535923
   27.999333111    0.724542917    0.724538934    0.724542956
   28.009336445    0.736118057    0.736114074    0.736118096
   28.019339780    0.750865151    0.750861168    0.750865191
   28.029343114    0.767476414    0.767472430    0.767476453
   28.039346449    0.784876185    0.784872201    0.784876224
   28.049349783    0.802194475    0.802190490    0.802194514
   28.059353118    0.818843733    0.818839748    0.818843772
   28.069356452    0.834775988    0.834772003    0.834776027
